19649	2120361026	0
21266	70038591	0
21266	70120213	0
21266	70123597	0
21266	70061783	0
10945	88859	0
30894	10381852	0
110618	1001	0
30894	101290752	0
10945	75648	0
9371	1052	0
86326	1001	0
1396	0088	0
5854	146134564	0
21266	70046198	0
9219	001	0
10945	90020	0
1232	77700602	0
21266	70034509	0
19523	7165	0
38878	5511	0
30894	101395152	0
30894	101903601	0
66207	1001	0
4597	846	0
20332	06524	0
35257	551	0
39674	70002746	0
44287	2218	0
21266	70086137	0
99433	1001	0
2825	77700101	313
32965	99989	0
29332	1001	0
74860	2001	0
5854	039197017	0
21266	70088299	0
42944	1001	0
2825	77700101	39
21266	70018387	0
5854	139069496	0
5854	40119794	0
10945	02819	0
5854	139063069	0
1444	046121	0
9295	103	0
5854	460134000	0
31816	9004	0
367	12119	0
10795	1002	43
1246	201610004	0
66932	1002	0
4597	7488	0
10945	70611	0
5854	034142216	0
47625	1001	0
30894	10510252	0
4597	5558	0
1246	2013010038	0
21266	70095112	0
394	91095	0
4597	1468	0
66454	1001	0
21266	70095260	0
63628	1003	0
10945	71343	0
2637	83007	0
1386	1927	302
8795	1001	0
4228	1332	0
30894	10082201	0
21266	70003967	0
10945	71878	0
23524	641	0
107379	1001	0
94236	1001	0
30894	101786952	0
30894	10653723	0
4597	6896	0
112315	1001	0
5854	051059822	0
10945	89571	0
10945	73360	0
113392	1001	0
106290	1012	0
394	1001207	0
35257	302	0
47652	897	0
7775	5060	0
30894	101986152	0
40278	1007	0
1444	04454	0
114852	1001	0
10945	74592	0
30894	10391001	0
11885	001	0
4597	251	0
1232	77700502	0
30894	10833552	0
21266	70094768	0
10945	74119	0
68622	1001	0
21266	70123118	0
41935	1001	0
7029	401112006	0
1194	2250	0
21266	70033451	0
5289	301244004	0
21266	70025184	0
52972	1001	0
67971	1101	0
21266	70121606	0
5854	522074822	0
30894	101377152	0
57349	1001	0
21266	70006903	0
21266	70124724	0
29625	102	0
5854	078067683	0
44287	2529	0
20394	7941	0
30944	0015	0
101982	1001	0
10945	91025	0
10945	72494	0
33615	77700501	0
5854	017139254	0
14483	1001	0
21266	70084900	0
21266	70089818	0
5854	010160216	0
66363	1001	0
52806	1001	0
30894	101212701	0
2838	1621	0
10945	74357	0
607	99901	0
1051	820	0
69897	1001	0
5854	075073916	0
30894	101022952	0
21266	70032784	0
21266	70124772	0
5854	081151375	0
5854	040123978	0
91718	1001	0
77626	1002	0
30894	102022852	0
30894	10646352	0
5854	903047629	0
5854	086056959	0
12313	001	0
5854	017215070	0
21266	70033105	0
4597	1671	0
21266	70072996	0
21266	70121800	0
30894	101263052	0
9780	001	0
30894	10771152	0
10752	2	0
4597	4429	0
5854	511090771	0
21266	70111523	0
9016	1002	0
10945	90437	0
14658	1002	0
21266	70079637	0
77606	1002	0
21266	70025648	0
106663	1001	0
4727	0004	0
81475	1001	0
5854	814024139	0
8454	1001	0
43320	0001	0
2838	1811	0
4597	2760	0
10945	02124	0
59876	1001	0
10945	72263	0
4597	4819	0
32047	77700701	0
93481	4809	0
30894	101678801	0
881	99905	348
112944	1002	0
3644	20101	1320
1396	7501	0
805	0010	0
10945	02949	0
26920	1001	0
38710	107	0
21266	70120417	0
1246	2015010063	0
7394	425	0
9183	30826	0
21266	70081641	0
1246	201812009	0
93903	1001	0
30894	101077823	0
19649	211049950	0
5854	40116337	0
30894	10855552	0
21266	70123806	0
5854	477007090	0
1444	04214	0
114595	1007	0
6972	1530	0
10945	90921	0
30894	101035552	0
21266	70007885	0
4597	527	0
21266	70082193	0
19145	001	0
35085	001	0
60037	1004	0
72399	1001	0
4597	3707	0
30894	101945352	0
10945	70265	0
35272	1040	0
40938	1001	0
5854	513158477	0
1093	3678	0
10945	01900	0
93341	1001	0
21266	70048095	0
5289	301501033	0
5854	068060557	0
30894	10299401	0
4597	7167	0
5289	301001038	0
40210	102	0
394	40572	0
12399	01	0
80672	1001	0
10945	89372	0
5854	063067912	0
4597	5265	0
63566	4645	0
5854	825078405	0
7388	215841687	0
1246	2014010394	0
21266	70077995	0
4548	002	0
14590	77700304	0
4597	6099	0
5854	013198247	0
1444	04618	0
21266	70121896	0
30894	101161801	0
9183	31436	0
10945	03190	0
5854	460117328	0
4597	067	0
21266	70046628	0
10945	88588	0
21266	70007208	0
28762	77700204	0
30894	10714323	0
1444	04747	0
394	92074	0
18217	1002	0
30894	101414452	0
2838	2358	0
107691	1001	0
3911	00263	313
2153	692001	0
805	0031	0
5854	349000547	0
30894	10402901	0
61779	1003	0
14467	1001	0
30894	10206401	0
5854	063066534	0
63994	1001	0
21266	70124165	0
20394	6644	0
5854	903056547	0
4597	2117	0
20394	1551	0
30894	101017152	0
51826	100999	0
14902	1001	0
30894	102109852	0
10945	74150	0
21266	70042338	0
5854	513075853	0
30894	102028252	0
30894	101998852	0
4597	3255	0
5854	059022137	0
5289	301001068	0
5129	10244101	0
5289	300120026	0
62087	1001	0
30894	10529752	0
30894	101997552	0
48172	104	0
10945	71224	0
72460	1001	0
19649	211016011	0
105279	1002	0
5854	201495553	0
5289	301001030	0
21266	70051651	0
5212	001	0
30894	101917452	0
30894	10378102	0
21266	70064837	0
4597	7392	0
21266	70032859	0
2838	1862	0
60754	1011	0
26962	789	0
10945	73781	0
5854	086064698	0
106518	1001	0
4597	6066	0
1444	04755	0
5854	141135814	0
5854	035087386	0
21266	70006101	0
115642	1002	0
3644	50202	1975
30894	10261352	0
10460	8776	0
5854	141131714	0
10945	18806	0
74390	1001	0
10945	70945	0
10945	02858	0
20332	10243	0
20394	7172	0
7113	99988	62277
5854	078075835	0
30894	10145423	0
613	99902	313
21266	70103759	0
67	1040	0
21266	70121337	0
5854	022116917	0
30894	10799452	0
21266	70123247	0
10945	89599	0
10945	76153	0
5854	853224426	0
73375	1001	0
10945	75899	0
30894	101866552	0
33523	1001	0
56972	1002	0
30894	10701652	0
7029	401044005	0
5854	513149658	0
21266	70111942	0
38855	101	0
5854	503172686	0
10945	01595	0
21266	70120409	0
5854	603013509	0
5854	812043347	0
21266	70112269	0
30894	101917952	0
62796	1001	0
14711	1001	0
104741	1001	0
75445	1006	0
4228	1723	0
30894	101950552	0
112815	1001	0
21266	70048582	0
30894	101838152	0
5854	101118826	0
20394	7522	0
10945	73154	0
5854	462011636	0
10945	71619	0
30894	101438552	0
6744	100	0
5854	345000194	0
20394	7582	0
44287	2471	0
3644	0501	361
1246	202011003	0
12118	1001	0
5854	059013383	0
44287	1773	0
21266	70123792	0
14274	1001	0
9324	1003	0
18306	1001	0
4597	1939	0
394	92084	0
21266	70104674	0
5854	116045394	0
60906	1001	0
44883	1001	0
59443	11002	719
5854	177005519	0
9183	13158	0
5854	343001467	0
21266	70026356	0
5289	301038006	0
14049	1003	719
44287	2017	0
21266	70072905	0
97134	1001	0
2834	50117	43
30894	101728252	0
51826	1001111	0
100601	1	0
5854	326000080	0
10945	73137	0
5854	514171354	0
30894	101123352	0
2246	14	0
4228	438	0
4597	7334	0
7394	309	0
5854	041099748	0
21266	70035233	0
4597	2802	0
27663	9613	0
4597	141	0
1246	2012010132	0
5854	016206534	0
394	40493	0
107920	1002	0
20394	5921	0
21266	70121768	0
21266	70111720	0
30894	101127623	0
20394	3168	0
16210	1002	0
30894	101769352	0
21266	70088729	0
36228	1007	0
21266	70004353	0
55856	1001	0
4597	7090	0
19649	212068927	0
30894	101535552	0
5854	143081230	0
21266	70070255	0
94772	1010	0
5854	670007491	0
2575	1125017	0
58701	1001	0
1169	108	0
5854	121138416	0
30894	101503252	0
4597	724	0
5854	044039246	0
21266	70076823	0
113956	1001	0
10945	89830	0
5854	146140793	0
102361	1001	0
30894	10623652	0
30894	10651352	0
21266	70031463	0
20394	7418	0
27285	1001	0
4852	1001	0
10945	74676	0
1444	01068	0
5083	1254	361
21266	70032669	0
30894	101146252	0
105268	1001	0
21266	70067517	0
30894	101825852	0
4228	20332	0
30894	101019401	0
30894	101192923	0
21266	70050224	0
10945	02868	0
30894	101955552	0
21266	70096227	0
10945	73690	0
10945	75695	0
30894	101662752	0
72793	1001	0
8214	1001	0
30894	101765552	0
4597	5674	0
21266	70001839	0
394	92157	0
10945	73104	0
5352	010	0
21266	70011622	0
5854	720181437	0
33695	10101	0
20394	6655	0
3911	00104	41
367	1193	0
10945	73762	0
30894	101084352	0
4597	5772	0
73881	1001	0
5854	450003090	0
10945	72929	0
10945	89619	0
108282	1069	0
5854	462765046	0
7916	10001	0
4597	7219	0
3100	99901	0
99504	1008	0
30894	101158401	0
21266	70042247	0
45526	1001	0
30894	101939852	0
1444	01100	0
109355	1002	0
4597	2134	0
69290	1001	0
29445	138	0
20282	890316281	0
32394	1001	0
741	1001	0
30894	102025652	0
9183	22812	0
35098	1001	0
59043	1001	0
5854	313083776	0
30894	101507152	0
5854	601440589	0
4333	2	719
84856	1	0
21266	70038658	0
114937	1001	0
21266	70123336	0
21266	70086913	0
21266	70112218	0
1246	201912008	0
1246	2012060056	0
5854	165004367	0
30894	101824752	0
30894	10851152	0
5854	081148777	0
4597	1700	0
44287	1435	0
3042	101025007	0
21266	70088133	0
10945	89410	0
4597	3640	0
10945	89711	0
105987	1001	0
7394	247	0
72385	1004	0
29135	91520700	0
4597	7439	0
30894	101418752	0
53366	1002	0
5289	301101018	0
21266	70016019	0
30944	77700302	0
10945	75082	0
34682	1001	0
5854	803147396	0
10945	88868	0
4597	6213	0
7388	117782301	0
21266	70122035	0
21266	70046107	0
7394	400	0
14590	77700306	0
30894	101609052	0
3376	2002	0
9183	28234	0
3042	800120018	0
9446	1001	43
77745	1003	0
112731	1001	0
10945	71342	0
30894	101501823	0
5289	301401018	0
4597	6337	0
21266	70082201	0
21266	70122267	0
10945	89270	0
15730	1001	0
44287	1556	0
97298	1001	0
84149	1005	0
5854	805153277	0
1552	1019	0
10945	75307	0
30894	101118852	0
13281	1001	0
20394	3387	0
24913	1001	0
21266	70046354	0
34169	2001	0
30894	101796252	0
8857	1010	0
44287	2793	0
10945	73325	0
21266	70121160	0
30894	10369852	0
30894	10424301	0
5854	085062420	0
5854	312070048	0
101784	1001	0
30894	101176723	0
30894	10952123	0
30894	10348301	0
5854	443000609	0
84081	2	0
5854	202090726	0
30894	10253152	0
21266	70043328	0
1444	04357	0
39122	107	0
30894	101934152	0
10945	90287	0
21266	70025325	0
11882	003	0
21266	70124296	0
5854	816005367	0
21266	70123162	0
21266	70120816	0
4597	6432	0
10945	89560	0
90460	1002	0
5854	085045185	0
21266	70111428	0
10945	88774	0
16011	10102	0
3253	447	0
5854	940004054	0
30894	101247252	0
52739	1002	0
30894	101894252	0
10945	02304	0
5854	503170490	0
19934	1001	0
10945	02960	0
10945	02587	0
21266	70055959	0
5854	443004932	0
1444	07034	0
3253	2127	0
98399	1001	0
10945	72770	0
1246	2010090001	0
43524	10138402	0
757	99905	320
21266	70121350	0
30894	101560601	0
3042	800120210	0
2965	0796	0
5854	059017970	0
30894	101158201	0
43987	1001	0
57730	1001	0
10945	70700	0
30894	101699052	0
379	100011	0
5854	460031446	0
2246	11	0
5854	057066763	0
82935	1001	0
21266	70025457	0
5289	301108000	0
1246	2012010045	0
107655	1001	0
3644	0526	39
21266	70121046	0
4597	1687	0
5854	677010464	0
21266	70021399	0
20394	7479	0
10945	74895	0
25379	1017	0
21266	70101118	0
2246	5	0
1246	2014030017	0
10945	18925	0
66274	1005	0
4597	7487	0
113991	1001	0
10945	74322	0
10640	1001	0
9564	10001	0
21266	70065511	0
367	1141	0
30894	101654452	0
10945	76077	0
30894	101459052	0
30894	101812352	0
4597	5671	0
30894	101778752	0
21266	70097472	0
21266	70073200	0
30894	101827252	0
44287	2433	0
93764	1001	0
21266	70082060	0
21266	70123469	0
21266	70112336	0
30894	101262123	0
30894	101971552	0
45445	104	0
20394	6339	0
67815	5213	0
30894	10070952	0
84490	1001	0
30894	101161701	0
75382	1001	0
1246	2018030059	0
21266	70075817	0
7394	426	0
5854	067035667	0
30894	10548823	0
5854	403142144	0
7388	117781667	0
10945	18674	0
84156	1001	0
4597	2561	0
30894	101379152	0
19919	1001	0
21266	70031273	0
44287	2632	0
40586	109	0
44287	1758	0
5854	487016206	0
24032	1002	0
21266	70046701	0
30894	101244701	0
4597	2551	0
10945	71638	0
4597	4261	0
84828	1008	0
30894	10913052	0
20394	7592	0
5854	853222891	0
84767	1001	0
14708	1020	0
21266	70052253	0
73553	1002	0
30375	8903	0
21266	70111594	0
84863	1002	0
19649	1940481011	0
5854	952139673	0
1444	03046	0
21266	70077276	0
54639	1001	0
4228	21228	0
5289	301508020	0
114000	1001	0
1246	2014010051	0
116334	1001	0
30894	10178052	0
30894	10182352	0
30894	10201901	0
7775	26	0
30894	101573852	0
21266	70111758	0
10945	71942	0
114069	1001	0
16757	1001	0
30894	101658152	0
30894	10912952	0
30894	10230952	0
21266	70047147	0
4597	1406	0
5854	715001764	0
4228	298	0
64447	1003	0
102141	1002	0
4597	5662	0
21266	70122305	0
74182	1001	0
21266	70088430	0
74040	1001	0
10945	75984	0
3468	2000	0
10945	73746	0
21266	70005301	0
10945	75345	0
534	99903	0
23828	1001	0
5854	860049006	0
10945	76193	0
1246	201112002	0
34377	1001	0
10945	75555	63494
1246	201714012	0
21266	70058862	0
20394	6293	0
30894	101645352	0
29389	1017	0
21266	70012059	0
21266	70102009	0
1051	2300	0
21266	70088919	0
4597	5300	0
30894	10772401	0
30894	101547601	0
5854	092038058	0
56191	1001	0
49224	1	0
5854	040123911	0
30894	101118652	0
40060	70000989	0
5854	510106164	0
20394	7476	0
5854	514164532	0
1246	2019090016	0
7388	217779737	0
21266	70050968	0
21266	70120271	0
10945	73800	0
83147	11004	0
21266	70032073	0
5854	251295044	0
30894	10759901	0
5854	185101771	0
5854	644003618	0
5854	668027584	0
30944	77700101	0
3311	8029	0
44287	2357	0
30894	10977023	0
10945	01268	0
21266	70002019	0
54307	1001	0
21266	70112263	0
50300	1001	0
42198	105	0
21266	70112223	0
4597	859	0
10945	72155	0
21266	70121581	0
5854	952137271	0
5854	116050493	0
4228	302	0
3919	1050	0
60235	1004	0
30894	10778552	0
10945	72125	0
4597	4025	0
36896	9001	0
21266	70120967	0
7775	5077	0
3644	0506	2573
1283	004	0
30894	10027501	0
30894	101749252	0
44287	2705	0
5854	047066972	0
1472	29114	0
21266	70120905	0
25735	1001	0
24558	107	0
9183	10002	0
79373	1001	0
21266	70062187	0
10945	88581	0
52102	1001	0
5854	016205726	0
73058	1001	0
1246	2012060081	0
5854	603015686	0
1444	04372	0
34293	01	0
39946	70001888	0
26857	1001	0
30894	101772452	0
5854	129260394	0
1444	04636	0
30894	102075752	0
44287	1186	0
5854	022074934	0
30894	101546152	0
564	99903	0
30894	101056952	0
30894	10290123	0
21266	70108410	0
5854	710193236	0
41048	1060	0
22454	1001	0
30894	10915652	0
30894	101774852	0
35485	11001	0
110458	1001	0
1246	2004050004	0
19685	1001	0
61062	1002	0
5854	904047826	0
5854	111091088	0
10945	73623	0
6790	0000888	0
44287	1315	0
4597	1698	0
5854	039192810	0
55858	1001	0
12644	1001	0
18118	39	0
1246	2015010223	0
3391	22029	0
21266	70121807	0
4597	2356	0
4597	005	0
30894	10121201	0
10945	74439	0
10945	72617	0
10945	88781	0
1246	2018010080	0
5854	252041017	0
21266	70123293	0
30894	10750452	0
5854	399000025	0
30894	101121052	0
21266	70120027	0
643	99905	51
4597	2386	0
21266	70093166	0
5854	314001330	0
114564	1001	0
5854	040117376	0
30894	101492952	0
13997	1001	0
60854	5001	0
21266	70029640	0
8365	1007	0
30894	101927152	0
8182	9020	0
3911	00299	302
4597	5484	0
10945	76143	0
45365	102	0
3644	0508	51
21266	70121343	0
30894	10863652	0
21266	70061197	0
42165	1001	0
43765	77700306	0
21266	70120055	0
21266	70074828	0
30894	101854152	0
21266	70026091	0
30894	10748423	0
30894	10347052	0
1444	04260	0
1246	2015010044	0
1246	2015350003	0
76366	1001	0
33138	1004	0
78117	1004	0
4597	1722	0
5854	40116691	0
106299	1001	0
8378	110110	0
31536	1001	0
71314	1001	0
21266	70121813	0
44287	1499	0
30894	102018352	0
30894	101025952	0
2838	1711	0
5854	522074251	0
49045	1001	0
1386	2001	0
66035	2	0
2510	10009	0
21266	70041488	0
5854	487003923	0
21266	70122474	0
3130	12347	0
73107	1001	0
104084	1001	0
9125	302902	0
7394	333	0
1194	4041	0
2838	1250	0
114338	1001	0
61816	1002	0
5854	339007577	0
20394	3579	0
10945	71546	0
21266	70122507	0
5289	301101012	0
1427	13050502	0
6134	1983	0
30894	101737552	0
601	022	0
30894	101213623	0
30894	10903023	0
30894	102009252	0
1246	2018010289	0
4228	21055	0
30894	10871923	0
5854	668021108	0
30894	101814652	0
21266	70056080	0
30894	102062052	0
115805	1001	0
4597	5737	0
31919	1001	0
5854	507080281	0
30894	10691052	0
90304	2002	0
37093	1008	0
10945	75216	0
30894	101603452	0
42061	1001	0
33771	1	0
49466	1001	0
394	2030	0
30894	101331601	0
2838	2273	0
7195	1001	0
20394	6618	0
69209	2	0
21266	70120350	0
22085	1001	0
4597	7364	0
10945	89689	0
30894	10461452	0
100621	1001	0
5854	923000020	0
99504	1010	0
10945	88930	0
2825	77700101	361
30894	101534152	0
21266	70068234	0
20394	3762	0
30894	101632901	0
21266	70123205	0
3911	00273	1513
2838	1667	0
10945	76090	0
86168	1001	0
1444	04307	0
10945	70377	0
30894	101937352	0
5854	073120347	0
1246	2011010045	0
30894	101131752	0
862	99905	719
10945	19248	0
21266	70120937	0
99474	1001	0
30894	10845801	0
20394	7377	0
7107	1001	0
10945	89409	0
21266	70085170	0
41583	1003	0
1444	046171	0
10945	72067	0
43230	1001	0
108896	1002	0
70805	1001	0
3391	22093	0
30894	10051652	0
40564	1002	0
108694	1001	0
1246	2019060010	0
5289	301001026	0
21266	70060629	0
30894	101403852	0
34997	1036	0
21266	70098348	0
4878	2110	0
30894	101925352	0
394	92027	0
70465	1001	0
21266	70029657	0
10945	02421	0
5854	446001927	0
5854	063067698	0
100752	1002	0
5854	906969824	0
21266	70089164	0
20394	6897	0
116518	1001	0
21266	70016464	0
1444	04243	0
30894	10308752	0
91085	1001	0
57618	1001	0
3644	20101	1513
5289	301508008	0
38981	1757	0
4597	4651	0
35808	0103	0
5854	035088269	0
21266	70052808	0
4530	11003	0
5854	070099585	0
33618	1004	0
30894	10334752	0
21266	70103361	0
30894	101910452	0
5854	118038280	0
63277	1001	0
30894	101138252	0
21266	70111270	0
74675	1001	0
4316	003	0
10945	90585	0
12020	1001	0
30894	101298352	0
1246	2019060004	0
30554	1002	0
7388	115841885	0
21266	70010525	0
5854	643003130	0
21266	70122774	0
21266	70031034	0
21266	70122224	0
5289	301052000	0
70788	1001	0
3911	00312	12
81333	1001	0
3644	0524	719
107931	1001	0
28067	020	0
3911	00105	29644
21266	70010301	0
30894	101056152	0
4597	4109	0
21266	70085006	0
4597	6010	0
1130	77700201	0
21266	70093547	0
102975	1001	0
20394	3196	0
30894	10151323	0
73449	1001	0
3911	00264	29644
14000	1001	0
9814	46	719
59427	1001	0
30894	10193152	0
30894	101157901	0
10945	88884	0
1444	04479	0
5185	21	0
44287	1984	0
30894	101778252	0
21266	70123670	0
3311	8051	0
30894	10327152	0
76346	1001	0
69137	1001	0
5854	508084282	0
5854	072045081	0
10945	76127	0
1444	04007	0
1246	2015030017	29644
4597	1621	0
21266	70102462	0
1444	04734	0
97220	1001	0
21266	70103221	0
99936	1002	0
30894	10442952	0
65298	1001	0
30894	101455052	0
10945	89081	0
9442	77700301	0
7933	1001	0
5854	031140403	0
21266	70031398	0
5854	313082497	0
1246	2012030014	0
5854	109247445	0
21266	70023676	0
71803	1001	0
21266	70067301	0
30894	101798652	0
42823	1002	0
4597	2099	0
84126	4010	0
82037	1001	0
20394	7310	0
5854	904051893	0
4597	4678	0
5854	004015087	0
4597	1456	0
21266	70121724	0
4079	14	0
1246	2013010035	0
21266	70070636	0
15283	10040001	0
10945	01764	0
1848	600003	0
4597	2894	0
66198	1001	0
20394	6630	0
74509	1005	0
97691	1001	0
30894	101665852	0
30894	10269552	0
21266	70123113	0
38140	003	0
74569	11003	0
5854	942000951	0
30894	10883752	0
1246	2012010037	0
11909	002	0
30894	10199452	0
21266	70063854	0
4597	7182	0
21266	70013610	0
1444	01024	0
21266	70122228	0
30894	101724352	0
5854	728000050	0
21266	70013388	0
4597	3989	0
4597	7277	0
4597	1711	0
74426	1	0
30894	101530252	0
4597	4351	0
21266	70052022	0
96196	1001	0
3911	00286	302
1246	2018010105	0
10945	73787	0
5289	3012010013	0
5289	301035036	0
21266	70099361	0
9125	302901	0
21266	70068739	0
24009	1001	0
30894	101960852	0
10945	90799	0
4597	445	0
73779	1	0
9706	501323	0
5854	037081015	0
21586	237718	0
21266	70054119	0
89893	1001	0
105230	1001	0
116364	1001	0
4597	6111	0
27663	9612	0
70111	1001	0
5854	511083248	0
11611	2708	39
44287	1565	0
30894	101304352	0
21266	70111210	0
30894	101095623	0
21266	70039557	0
394	91168	0
30894	10182452	0
5854	512171059	0
2766	06	0
5854	314003898	0
5289	300120007	0
7394	368	0
5854	109241679	0
21266	70065008	0
4597	6451	0
10945	71772	0
103619	1089	0
21266	70019435	0
10945	89605	0
51831	1001	0
15567	104	0
18204	1	0
10494	002	0
79629	1001	0
20394	1003	0
76458	1001	0
5854	063065395	0
70316	1001	0
50345	106	0
30894	101427852	0
114394	1001	0
5854	572000495	0
30894	10565452	0
10945	89065	0
4228	1205	0
7388	217778911	0
21266	70083134	0
30894	101022552	0
21266	70090014	0
5854	730017019	0
21266	70025564	0
30894	101606652	0
20394	5997	0
10945	89346	0
33917	1002	0
10945	03138	0
64348	1003	0
15318	2000	43
21266	70120392	0
10945	88451	0
5854	460140957	0
21266	70123123	0
1078	1008	0
5854	139094650	0
30894	101542552	0
93919	1001	0
816	99905	0
30894	101745052	0
30894	101787852	0
10421	050	0
21266	70111826	0
21266	70062971	0
5854	815147053	0
5083	0902	1513
5854	505053801	0
72763	1001	0
21266	70120293	0
21266	70020839	0
5854	075062703	0
5854	116053992	0
367	1208	0
4597	186	0
21266	70105796	0
5854	116052002	0
30894	101727152	0
42091	1001	0
21266	70057773	0
1246	2014090021	0
4597	5127	0
97142	1001	0
10945	88995	0
4597	7229	0
30894	101830652	0
105228	1001	0
5854	343000196	0
5854	502217110	0
4597	4542	0
10945	76137	0
90361	1001	0
5854	073078610	0
57291	1001	0
21266	70018031	0
21266	70028204	0
5289	301301003	0
14708	1013	313
30894	10670601	0
21266	70124279	0
5854	460138423	0
79197	1001	0
65193	1003	0
21266	70123304	0
5854	021370788	0
21266	70080015	0
10945	02893	0
10945	74517	0
5854	613000769	0
5854	017213315	0
21266	70043773	0
30894	10762323	0
10945	74560	0
5854	021369400	0
26495	9004	0
30894	101584652	0
30894	102014852	0
7802	1001	0
3042	600120109	0
41477	2	0
489	99903	51
30894	10638323	0
21266	70013339	0
10945	73944	0
30894	10101152	0
21266	70121048	0
98746	1001	0
44242	1	0
